,Unnamed: 0.1,Unnamed: 0,race,age,fnlwgt,education_num,capital_gain,hours_per_week,GroundTruth,GroundTruth_DB,FairDEN2,FairSC_normalized2,FairSC2,FairDEN3,FairSC_normalized3,FairSC3,FairDEN4,FairSC_normalized4,FairSC4,FairDEN5,FairSC_normalized5,FairSC5,FairDEN6,FairSC_normalized6,FairSC6,FairDEN7,FairSC_normalized7,FairSC7,FairDEN8,FairSC_normalized8,FairSC8,FairDEN9,FairSC_normalized9,FairSC9,FairDEN10,FairSC_normalized10,FairSC10,FairDen2,FairDen3,FairDen4,FairDen5,FairDen6,FairDen7,FairDen8,FairDen9,FairDen10
1673,1673,42006,4,56,117400,10,0,35,0,0,0,1,1,1,1,1,0,1,1,1,2,3,5,3,4,4,6,1,5,6,5,4,8,1,0,3,7,0,2,2,0,3,5,5,2,9
1674,1674,19357,4,23,162945,9,0,40,0,0,0,0,0,0,0,2,1,1,3,2,1,4,0,4,1,6,1,0,2,7,4,3,0,5,1,8,9,0,0,1,1,2,4,2,3,1
1675,1675,29046,4,58,172333,9,7688,40,1,0,1,1,1,1,1,1,3,1,1,0,2,3,3,3,4,5,6,1,1,6,5,2,8,1,8,3,7,1,2,3,2,1,6,0,8,8
1676,1676,35002,2,30,175413,9,0,35,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
1677,1677,19789,4,21,308237,3,0,40,0,0,1,0,0,1,1,2,3,1,0,0,2,0,3,2,2,3,4,5,1,4,0,2,1,6,8,0,5,1,2,3,2,1,3,0,8,8
1678,1678,40291,4,54,85423,9,0,40,1,0,0,1,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,1,6,6,5,1,8,1,4,3,7,0,0,1,1,5,0,7,7,4
1679,1679,5245,4,24,157332,10,0,42,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9,0,0,1,1,5,0,7,7,4
1680,1680,15393,4,19,83930,9,0,20,0,0,0,0,0,1,0,2,0,0,0,1,1,2,5,1,5,4,2,4,5,3,1,4,3,2,0,6,3,0,2,2,0,3,5,5,2,9
1681,1681,47388,4,54,150999,10,0,44,0,0,0,1,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,1,6,6,5,1,8,1,5,3,7,0,0,1,1,5,0,7,7,0
1682,1682,30584,4,43,155106,12,0,70,1,0,1,1,1,1,2,0,3,1,1,0,0,3,3,0,0,5,4,5,1,1,3,2,6,7,8,1,6,1,2,3,2,1,6,0,8,8
1683,1683,11690,3,17,289405,7,0,12,0,0,1,0,0,1,0,2,0,0,0,4,1,2,2,1,5,5,2,4,1,3,1,2,3,2,8,6,3,1,2,2,4,0,6,0,8,8
1684,1684,40759,4,20,353696,10,0,28,0,0,0,0,0,1,0,2,0,3,0,1,3,0,5,2,2,4,3,4,5,0,0,8,2,6,0,9,0,0,2,2,0,3,5,5,1,9
1685,1685,2593,2,39,315776,14,8614,52,1,0,1,0,1,2,1,1,2,1,1,0,0,3,3,3,4,3,0,5,3,5,5,5,4,1,6,4,1,1,1,0,2,1,3,6,0,5
1686,1686,24520,4,37,196529,14,0,45,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,5,2,1,0,0,1,1,5,0,7,7,0
1687,1687,9666,4,37,330826,11,0,30,0,0,1,0,1,1,0,2,0,3,0,4,3,0,2,2,2,5,3,5,1,0,0,2,2,6,3,9,0,1,2,2,4,0,6,3,8,3
1688,1688,18353,4,39,208109,9,0,60,1,0,0,1,1,0,1,1,1,1,1,1,0,3,5,0,0,4,4,5,0,1,3,4,6,7,5,1,6,0,0,1,0,3,5,1,2,0
1689,1689,30149,2,21,512828,9,0,40,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,3,4,1,1,2,2,4,0,1,3,4,3
1690,1690,6605,4,39,182828,14,0,45,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1,0,0,1,1,5,0,7,7,4
1691,1691,34944,4,32,161288,5,0,45,0,0,0,0,0,1,1,1,0,1,1,1,2,3,2,3,4,1,4,5,5,4,5,8,1,1,9,0,5,0,2,2,0,0,1,5,1,2
1692,1692,25250,4,41,200652,5,0,35,0,0,1,0,0,1,1,1,0,1,1,4,2,3,2,3,4,1,4,5,7,4,5,6,1,1,3,0,5,1,2,2,4,0,1,3,4,3
1693,1693,37400,4,19,202951,10,0,20,0,0,0,0,0,0,0,2,1,0,0,2,1,2,1,1,5,0,2,4,6,3,1,1,3,2,5,6,3,0,0,1,1,5,0,7,7,0
1694,1694,37851,4,33,255004,9,2354,61,0,0,0,1,1,1,1,1,0,1,1,4,0,3,2,0,0,1,4,5,5,1,3,6,6,7,9,1,6,0,2,2,4,0,1,5,4,2
1695,1695,25361,4,48,49595,14,0,72,0,0,1,1,1,2,2,0,3,2,2,0,4,1,3,5,3,3,5,2,3,1,3,5,6,8,2,1,1,1,1,3,2,1,3,6,0,7
1696,1696,11269,2,31,217962,8,0,40,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,5,4,1,0,0,1,0,3,5,1,2,0
1697,1697,7779,4,28,148645,12,0,40,0,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,3,5,2,4,0,0,1,0,3,5,1,2,0
1698,1698,11713,4,58,100960,9,0,50,0,0,0,1,1,1,1,1,0,1,1,1,2,3,5,0,4,4,6,1,5,1,5,8,8,1,0,3,7,0,2,2,0,3,5,5,1,9
1699,1699,16957,4,41,279914,10,0,45,1,0,0,0,1,0,1,1,1,3,1,1,3,0,5,2,2,4,3,5,0,0,0,4,2,6,5,9,0,0,0,1,0,3,5,1,2,0
1700,1700,3788,2,23,249277,9,0,75,0,0,1,0,1,1,1,1,3,1,1,0,0,3,3,3,4,3,0,5,3,5,5,5,4,1,2,4,1,1,2,3,2,1,3,6,0,7
1701,1701,13168,4,22,289982,13,0,35,0,0,0,1,1,1,2,0,0,3,2,4,4,1,2,5,3,1,5,2,5,2,2,6,7,3,9,2,4,0,2,2,4,0,1,5,4,2
1702,1702,26378,4,58,256274,9,0,40,0,0,0,0,1,0,1,1,1,1,1,1,2,3,5,3,4,4,6,1,0,6,5,4,8,1,5,3,7,0,0,1,0,3,5,1,2,0
1703,1703,17983,4,47,141511,16,0,60,1,0,1,1,1,1,2,0,3,2,2,0,4,1,3,5,3,3,5,2,3,2,2,5,7,8,2,2,1,1,2,3,2,1,3,6,0,7
1704,1704,47800,4,35,238802,9,0,20,0,0,1,0,0,1,0,2,0,0,0,4,1,2,2,1,5,1,2,4,7,3,1,6,3,2,3,6,3,1,2,2,4,0,1,3,4,3
1705,1705,22678,4,53,172991,10,0,25,0,0,1,0,1,1,1,1,0,0,1,4,2,3,2,3,4,1,6,1,7,6,5,6,5,1,9,7,1,1,2,2,4,0,1,3,4,2
1706,1706,2851,4,20,243986,10,0,20,0,0,0,0,0,0,0,2,1,0,0,2,1,2,1,1,5,0,2,4,6,3,1,1,3,2,5,6,3,0,0,1,1,5,0,7,7,0
1707,1707,1012,4,50,767403,9,3103,40,1,0,1,0,1,2,0,0,2,3,0,3,3,0,4,2,2,2,3,5,4,0,0,7,2,6,7,9,0,1,1,0,3,4,2,4,6,6
1708,1708,15566,4,54,28683,9,3464,40,0,0,0,1,1,1,1,1,0,1,1,1,2,3,2,3,4,1,6,1,5,6,5,6,8,1,9,3,7,0,2,2,0,0,1,5,1,2
1709,1709,23080,4,20,234663,9,0,30,0,0,0,0,0,0,0,2,1,0,0,1,1,2,5,1,5,4,2,4,0,3,1,4,3,2,0,6,3,0,0,1,0,3,5,1,2,9
1710,1710,1122,4,34,50178,10,0,38,0,0,0,0,0,0,1,1,1,1,3,2,0,4,1,4,0,0,1,3,6,7,7,1,0,0,5,5,2,0,0,1,1,5,0,7,7,0
1711,1711,39999,4,65,244749,9,0,20,0,0,1,0,1,1,1,1,0,0,1,4,2,3,2,3,4,1,6,1,7,6,5,6,5,1,3,7,1,1,2,2,4,0,6,3,4,3
1712,1712,40369,4,45,88500,13,7298,40,1,0,1,1,1,1,2,0,0,2,2,0,4,1,3,5,3,5,0,2,1,5,2,2,4,8,8,4,1,1,2,2,2,1,6,0,8,8
1713,1713,34339,4,37,284616,10,0,48,0,0,0,0,1,0,1,1,0,3,0,1,3,0,5,2,2,4,3,5,5,0,0,4,2,6,0,9,0,0,0,2,0,3,5,5,2,9
1714,1714,27947,4,41,180096,13,0,35,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1,0,0,1,1,5,0,7,7,4
1715,1715,33968,4,41,157217,9,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,3,0,4,1,6,1,6,2,7,6,3,8,4,1,3,8,0,0,1,1,2,4,2,3,1
1716,1716,36353,4,30,204742,13,0,50,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4,0,0,1,1,5,0,7,7,4
1717,1717,24324,4,52,98752,5,0,40,0,0,1,0,1,1,1,1,0,1,1,4,2,3,2,3,4,1,4,1,7,4,5,6,1,1,9,0,5,1,2,2,4,0,1,3,4,2
1718,1718,22905,4,40,34722,10,0,48,1,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,0,4,0,3,5,1,7,8,4,1,0,5,6,0,2,2,0,3,5,5,1,9
1719,1719,42529,4,41,94113,9,99999,60,1,1,-1,1,1,-1,2,1,-1,2,1,-1,4,3,-1,3,4,-1,0,2,-1,5,5,-1,4,8,-1,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1720,1720,11398,4,31,82473,5,0,25,0,0,1,0,0,1,0,2,3,0,0,0,2,2,3,3,5,3,2,4,3,4,1,5,1,2,2,0,5,1,2,3,2,1,3,6,0,7
1721,1721,6623,4,24,258120,13,0,55,0,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,1,5,2,7,2,2,6,7,3,9,2,4,1,2,2,4,0,1,3,4,2
1722,1722,47956,2,19,260275,7,0,40,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,3,4,1,1,2,2,4,0,1,3,4,3
1723,1723,7132,4,20,209955,10,0,25,0,0,0,0,0,0,0,2,1,0,0,2,1,2,1,1,5,0,2,4,6,3,1,1,3,2,5,6,3,0,0,1,1,5,0,7,7,0
1724,1724,29780,4,28,419740,13,0,52,0,0,1,1,1,1,2,0,0,3,0,4,3,0,2,2,2,5,3,5,1,0,0,2,2,6,8,9,0,1,2,2,4,0,6,0,8,8
1725,1725,46677,4,39,286730,9,0,40,0,0,0,0,0,0,0,2,1,3,0,2,3,0,1,2,2,0,3,6,6,0,0,1,2,6,4,8,0,0,0,1,1,5,0,7,7,4
1726,1726,18238,4,43,247981,9,5455,50,0,0,1,1,1,1,1,1,0,1,1,4,0,3,2,3,4,5,0,5,1,5,3,2,4,7,3,4,6,1,2,2,4,0,6,3,8,3
1727,1727,7844,2,41,169628,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,0,3,4,6,0,5,2,5,5,3,4,1,1,4,1,0,0,1,1,2,4,2,3,1
1728,1728,5235,4,35,82622,10,0,80,0,0,1,1,1,1,1,1,3,1,1,0,0,3,3,0,0,3,4,5,3,1,3,5,6,7,8,1,6,1,2,3,2,1,3,6,8,7
1729,1729,8040,2,50,166419,7,3674,40,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,5,0,5,1,5,5,2,4,1,8,4,1,1,2,2,4,0,6,0,8,8
1730,1730,41035,4,37,216924,9,0,60,0,0,0,1,1,0,1,1,1,1,1,1,0,3,5,0,0,4,4,5,0,1,3,4,6,7,5,1,6,0,0,1,0,3,5,1,2,0
1731,1731,40065,4,65,217661,9,0,40,1,0,0,0,1,0,1,1,1,1,1,1,2,3,5,3,4,4,6,1,0,6,5,4,8,1,5,3,7,0,0,1,0,3,5,1,2,0
1732,1732,27174,2,46,157991,11,0,40,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,5,4,1,0,0,1,0,3,5,1,2,0
1733,1733,12376,4,24,182342,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4,0,0,1,1,5,0,7,7,4
1734,1734,10279,4,25,113436,10,0,15,0,0,0,0,0,0,0,2,1,0,0,1,1,2,5,1,5,4,2,4,0,3,1,4,3,2,5,6,3,0,0,1,0,3,5,1,2,0
1735,1735,19718,4,38,238980,10,0,40,0,0,0,0,0,0,1,1,1,1,1,2,0,0,1,3,1,0,1,6,6,7,6,1,2,4,4,8,8,0,0,1,1,5,0,7,7,4
1736,1736,9501,4,24,112706,11,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,0,1,3,6,7,7,1,0,0,5,5,2,0,0,1,1,5,0,7,7,0
1737,1737,11380,4,33,98995,6,0,36,0,0,0,0,0,1,1,1,0,1,1,4,2,3,2,3,0,1,4,5,7,4,5,6,1,1,9,0,5,0,2,2,4,0,1,3,4,2
1738,1738,41008,4,20,60639,10,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,0,1,3,6,7,7,1,0,0,5,5,2,0,0,1,1,5,0,7,7,0
1739,1739,28318,4,35,117381,13,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1,0,0,1,1,5,0,7,7,4
1740,1740,13314,2,40,375603,9,0,40,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,5,4,1,0,0,1,0,3,5,1,2,0
1741,1741,11461,4,37,267085,10,0,40,0,0,0,0,0,0,0,2,1,3,0,2,3,0,1,2,2,0,3,6,6,0,0,1,2,6,4,8,0,0,0,1,1,5,0,7,7,4
1742,1742,24494,4,18,25837,9,0,25,0,0,0,0,0,1,0,2,0,0,0,1,1,2,2,1,5,1,2,4,5,3,1,8,3,2,9,6,3,0,2,2,0,0,1,5,1,2
1743,1743,36003,4,30,55912,13,0,50,0,0,0,1,1,1,2,0,0,2,2,1,4,1,5,5,3,4,5,2,5,2,2,8,7,8,0,2,1,0,2,2,0,3,5,5,1,9
1744,1744,17345,2,57,47619,12,0,40,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,9,4,1,1,2,2,4,0,1,3,4,2
1745,1745,6202,2,43,401623,10,0,40,1,0,0,0,1,1,1,1,0,1,1,1,0,3,5,3,4,4,0,5,5,5,5,8,4,1,0,4,1,0,2,2,0,3,5,5,1,9
1746,1746,12678,4,46,103538,15,0,65,1,0,1,1,1,1,2,0,3,2,2,0,4,1,3,5,3,5,5,2,1,2,2,2,7,8,8,2,1,1,2,3,2,1,6,0,8,8
1747,1747,39473,4,19,153019,9,0,40,0,0,0,0,0,0,0,2,1,1,3,2,1,4,1,4,0,0,1,0,6,7,4,1,0,5,4,8,9,0,0,1,1,5,0,7,7,4
1748,1748,13114,1,65,137354,10,0,20,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,9,4,1,1,2,2,4,0,1,3,4,2
1749,1749,11810,4,40,112362,14,0,40,0,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,8,4,2,1,0,0,1,1,5,0,7,7,4
1750,1750,22986,4,44,277144,13,0,60,0,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,1,5,5,7,5,3,6,4,8,3,4,1,1,2,2,4,0,1,3,4,3
1751,1751,32656,4,48,253596,13,0,48,0,0,0,1,1,1,2,0,0,2,2,4,4,1,2,5,3,1,5,2,7,2,2,6,7,8,9,4,1,0,2,2,4,0,1,3,4,2
1752,1752,8225,4,29,133136,8,0,40,1,0,0,0,0,0,1,1,1,1,3,1,0,4,5,4,0,4,1,3,0,7,7,4,0,0,5,5,2,0,0,1,0,3,5,1,2,0
1753,1753,8042,4,47,155659,9,0,60,0,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,0,4,4,5,5,1,3,8,6,7,0,1,6,0,2,2,0,3,5,5,1,9
1754,1754,27644,4,53,167380,9,0,50,0,0,0,1,1,1,1,1,0,1,1,1,0,3,5,3,4,4,6,1,5,6,5,4,8,1,0,3,7,0,2,2,0,3,5,5,2,9
1755,1755,30787,4,34,167474,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,0,4,1,6,1,6,2,7,6,3,0,4,1,8,8,0,0,1,1,2,4,2,3,1
1756,1756,24178,4,44,186916,14,0,50,1,0,0,1,1,0,2,0,1,2,2,1,4,1,5,5,3,4,5,2,0,2,2,4,7,8,5,2,1,0,0,1,0,3,5,1,2,0
1757,1757,38834,4,55,421228,14,0,40,1,0,1,1,1,2,2,0,3,3,0,0,3,0,3,2,2,3,3,5,3,0,0,5,2,6,2,9,0,1,1,3,2,1,3,6,0,7
1758,1758,35810,4,44,92162,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
1759,1759,30946,4,31,157886,10,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9,0,0,1,1,5,0,7,7,4
1760,1760,21497,4,29,178778,10,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9,0,0,1,1,5,0,7,7,4
1761,1761,24854,1,46,98350,6,0,37,0,0,1,0,1,1,1,1,0,1,1,4,0,3,2,3,4,1,0,5,7,5,5,6,4,1,9,4,1,1,2,2,4,0,1,3,4,2
1762,1762,19260,4,38,183279,10,0,43,0,0,0,0,0,0,1,1,1,1,1,2,0,4,1,4,1,0,1,6,6,7,6,1,0,4,4,8,8,0,0,1,1,5,0,7,7,4
1763,1763,34499,4,21,57827,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,1,4,0,0,1,3,6,7,7,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
1764,1764,17969,4,24,95552,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,1,4,0,4,0,6,1,3,2,7,7,3,0,0,1,5,2,0,0,1,1,2,4,2,3,1
1765,1765,8402,4,40,37869,9,0,50,0,0,0,1,1,1,1,1,0,1,1,1,0,3,5,0,0,4,0,3,5,1,3,4,6,7,0,4,6,0,2,2,0,3,5,5,2,9
1766,1766,30082,4,51,341548,10,0,40,0,0,0,0,1,0,0,1,1,3,0,2,3,0,1,2,2,0,3,5,6,0,0,1,2,6,5,9,0,0,0,1,1,5,0,7,7,0
1767,1767,5367,2,55,157079,10,0,40,1,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
1768,1768,14766,4,34,345705,9,0,38,0,0,0,0,0,0,0,2,1,3,0,1,3,0,5,2,2,4,3,5,0,0,0,4,2,6,5,9,0,0,0,1,0,3,5,1,2,0
1769,1769,10490,4,26,386949,9,0,25,0,0,1,0,0,1,0,2,0,3,0,4,3,0,2,2,2,1,3,4,7,0,0,6,2,6,3,9,0,1,2,2,4,0,1,3,4,3
1770,1770,33215,4,45,285570,9,0,80,0,0,1,1,1,2,1,1,2,1,1,3,0,3,4,0,0,2,4,5,3,1,3,0,6,7,6,1,6,1,1,0,3,4,2,6,5,5
1771,1771,25055,2,29,142555,14,0,42,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,5,4,1,0,0,1,0,3,5,1,2,0
1772,1772,33029,4,56,174564,14,0,60,1,0,1,1,1,1,2,0,0,2,2,0,4,1,3,5,3,5,5,2,1,2,2,2,7,8,8,4,1,1,2,2,2,1,6,0,8,8
1773,1773,20759,4,42,296749,10,0,45,0,0,0,0,1,0,0,1,1,3,0,1,3,0,5,2,2,4,3,5,0,0,0,4,2,6,5,9,0,0,0,1,0,3,5,1,2,0
1774,1774,13643,4,51,199688,13,0,60,1,0,1,1,1,1,2,0,0,2,2,4,4,1,2,5,3,5,5,2,1,2,3,2,7,8,3,4,1,1,2,2,4,0,6,3,8,3
1775,1775,11583,4,37,126675,11,0,60,1,0,1,1,1,1,1,1,0,1,1,4,0,3,2,0,0,1,4,5,7,1,3,6,6,7,9,1,6,1,2,2,4,0,1,3,4,2
1776,1776,15278,2,19,225294,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
1777,1777,39741,4,18,632271,10,0,40,0,0,1,0,1,2,0,2,2,3,0,3,3,0,3,2,2,3,3,5,3,0,0,0,2,6,6,9,0,1,1,0,3,1,3,6,5,5
1778,1778,34428,4,52,95082,9,0,60,0,0,0,1,1,1,1,1,0,1,1,1,0,3,2,0,0,1,4,5,5,1,3,8,6,7,9,1,6,0,2,2,0,0,1,5,1,2
1779,1779,42329,4,26,152263,9,0,45,0,0,0,0,0,0,1,2,1,1,3,2,0,4,1,4,0,0,1,3,6,7,3,1,0,0,4,5,2,0,0,1,1,5,0,7,7,4
1780,1780,16185,4,36,376455,11,0,38,0,0,0,0,1,1,0,0,0,3,0,1,3,0,5,2,2,1,3,5,5,0,0,8,2,6,9,9,0,0,2,2,0,3,1,5,1,2
1781,1781,8901,3,29,159479,9,0,55,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,0,0,4,0,5,0,1,3,4,6,7,5,1,6,0,0,1,0,3,5,1,2,0
1782,1782,16540,4,73,102510,4,6418,99,1,0,1,1,1,2,1,1,2,1,1,3,0,3,4,0,0,2,4,5,4,1,3,7,6,7,7,1,6,1,1,0,3,4,2,4,6,6
1783,1783,47706,4,31,185216,13,0,40,1,0,0,1,1,0,2,0,1,2,2,2,4,1,1,5,3,0,5,2,6,2,2,1,7,3,4,2,4,0,0,1,1,5,0,7,7,4
1784,1784,45476,4,17,132187,6,0,15,0,0,0,0,0,1,0,2,0,0,0,1,1,2,2,1,5,1,2,4,5,3,1,8,3,2,9,6,3,0,2,2,0,0,1,5,1,2
1785,1785,277,4,35,190174,10,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,4,1,4,1,0,1,6,6,7,6,1,0,4,4,8,8,0,0,1,1,5,0,7,7,4
1786,1786,47305,4,30,175761,7,2580,40,0,0,0,0,0,1,1,1,0,1,1,1,0,3,2,3,0,1,4,5,5,4,5,8,1,1,9,0,5,0,2,2,0,0,1,5,1,2
1787,1787,46980,4,17,318918,6,0,30,0,0,1,0,0,1,0,2,3,3,0,0,3,2,3,2,2,3,2,4,3,3,0,2,3,6,8,6,5,1,2,3,2,1,3,0,8,7
1788,1788,30530,4,60,174073,9,0,40,0,0,0,1,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
1789,1789,20896,4,43,243380,10,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,0,1,3,1,0,6,6,6,6,6,1,8,4,4,3,8,0,0,1,1,5,0,7,7,4
1790,1790,34494,4,25,172402,10,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9,0,0,1,1,5,0,7,7,4
1791,1791,10189,1,52,135339,10,0,40,1,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
1792,1792,5010,4,44,202872,10,0,25,0,0,0,0,0,1,1,1,0,0,1,1,2,3,2,3,4,1,6,1,5,6,5,8,4,1,9,4,1,0,2,2,0,0,1,5,1,2
1793,1793,32492,4,61,21175,8,0,60,0,0,1,1,1,1,1,1,3,1,1,0,0,3,3,0,0,5,4,1,1,1,3,2,8,7,8,1,6,1,2,3,2,1,6,0,8,8
1794,1794,29172,4,23,212617,13,0,66,0,0,1,1,1,1,2,0,3,2,2,0,0,1,3,0,0,3,5,5,3,1,3,5,6,7,2,1,6,1,2,3,2,1,3,6,0,7
1795,1795,11124,4,20,181032,10,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9,0,0,1,1,5,0,7,7,4
1796,1796,41912,4,38,35890,9,0,40,0,0,0,0,0,0,1,1,1,1,3,2,0,3,0,4,0,6,1,3,2,7,7,3,8,0,1,5,2,0,0,1,1,2,4,2,3,1
1797,1797,38241,1,40,86143,11,0,40,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,5,4,1,0,0,1,0,3,5,1,2,0
1798,1798,40981,4,28,169460,11,0,80,0,0,1,1,1,1,1,1,3,1,1,0,0,3,3,0,0,3,4,5,3,1,3,5,6,7,2,1,6,1,2,3,2,1,3,6,0,7
1799,1799,45213,4,47,95661,10,0,45,0,0,0,1,1,0,1,1,1,1,1,2,0,3,1,3,4,0,6,1,6,6,5,1,8,1,4,3,7,0,0,1,1,5,0,7,7,4
1800,1800,25845,1,42,92288,14,0,40,0,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,4,0,0,5,6,5,5,1,4,1,4,4,1,0,0,1,1,5,0,7,7,4
1801,1801,30670,4,35,217605,9,0,40,0,0,0,0,0,0,1,2,1,1,3,2,0,0,0,4,1,6,1,6,2,7,6,3,0,4,1,8,8,0,0,1,1,2,4,2,3,1
1802,1802,33443,4,29,360401,10,0,48,0,0,0,0,1,1,0,2,0,3,0,1,3,0,5,2,2,4,3,5,5,0,0,8,2,6,0,9,0,0,2,2,0,3,5,5,1,9
1803,1803,17309,4,45,320192,2,0,40,0,0,1,0,0,1,1,1,3,1,1,0,2,3,3,3,4,3,4,5,3,4,5,5,1,1,8,0,5,1,2,3,2,1,3,6,8,7
1804,1804,40675,4,32,49539,10,3674,40,0,0,0,0,0,1,1,1,0,1,3,1,0,4,2,4,0,1,1,3,5,7,7,8,0,0,9,5,2,0,2,2,0,0,1,5,1,2
1805,1805,23349,2,40,98985,9,0,50,0,0,0,0,1,0,1,1,1,1,1,1,0,3,5,3,4,4,0,5,0,5,5,4,4,1,0,4,1,0,0,1,0,3,5,1,2,9
1806,1806,2608,4,23,203240,10,0,40,0,0,0,0,0,0,0,2,1,3,3,2,1,4,1,4,1,0,1,0,6,7,4,1,0,5,4,8,9,0,0,1,1,5,0,7,7,4
1807,1807,625,2,30,124187,9,0,60,0,0,0,0,1,1,1,1,0,1,1,1,0,3,5,3,4,4,0,5,5,5,5,8,4,1,0,4,1,0,2,2,0,3,5,5,1,9
1808,1808,36689,4,26,291586,9,0,40,0,0,0,0,0,0,0,2,1,3,0,2,3,0,1,2,2,0,3,5,6,0,0,1,2,6,4,8,0,0,0,1,1,5,0,7,7,4
1809,1809,45260,4,43,211580,10,0,40,1,0,0,0,1,0,1,1,1,1,1,2,0,3,1,3,1,0,6,6,6,6,6,1,8,4,4,3,8,0,0,1,1,5,0,7,7,4
1810,1810,14189,4,47,220269,10,0,40,1,0,0,0,1,0,1,1,1,1,1,2,2,3,1,3,4,0,6,6,6,6,6,1,8,4,4,3,7,0,0,1,1,5,0,7,7,4
1811,1811,17052,4,46,116666,9,0,40,0,0,0,0,1,0,1,1,1,1,1,2,2,3,0,3,4,6,6,1,2,6,5,3,8,1,1,3,7,0,0,1,1,2,4,2,3,1
